"109.94.209.23","visgrandis.com.ua","RU"
"109.94.209.23","tas-combank.com.ua","RU"
"109.94.209.23","dniproservice.com.ua","RU"
"109.94.209.23","greenmag.com.ua","RU"
"109.94.209.23","hlor.org.ua","RU"
"109.94.209.23","ukrgeokart.com.ua","RU"
"109.94.209.23","bigtorg.com.ua","RU"
"109.94.209.23","05667.dp.ua","RU"
"109.94.209.23","blender3d.com.ua","RU"
"109.94.209.23","ukr-plast.com.ua","RU"
"109.94.209.23","ecolider.dp.ua","RU"
"109.94.209.23","limovip.com.ua","RU"
"109.94.209.23","fit-sport.com.ua","RU"
"109.94.209.23","ujanka112.com.ua","RU"
"109.94.209.23","pohudelka.com.ua","RU"
"109.94.209.23","geodzem.com.ua","RU"
"109.94.209.23","papindom.com.ua","RU"
"109.94.209.23","iso9001.org.ua","RU"
"109.94.209.30","pavel.shad.com.ua","RU"
"109.94.209.30","u3.winter-sport.com.ua","RU"
"109.94.209.30","tribunapraci.com.ua","RU"
"109.94.209.30","my.chernigov.ua","RU"
"109.94.209.30","cleaning.od.ua","RU"
"109.94.209.30","yydorogyy.kiev.ua","RU"
"109.94.209.30","kasko.mk.ua","RU"
"109.94.209.30","kymco.com.ua","RU"
"109.94.209.30","agricultures.com.ua","RU"
"109.94.209.30","makuha.net.ua","RU"
"109.94.209.30","lexas.com.ua","RU"
"109.94.209.49","energoplus.te.ua","RU"
"109.94.209.49","plcar.com.ua","RU"
"109.94.209.50","magistr.ct.ua","RU"
"109.94.209.53","primbud.com.ua","RU"
"109.94.209.53","adblue-hico.com.ua","RU"
"109.94.209.53","obk-vector.dp.ua","RU"
"109.94.209.53","gizemdecor.in.ua","RU"
"109.94.209.53","tropicana-tour.com.ua","RU"
"109.94.209.53","xn--80ajkvbglie5k.com.ua","RU"
"109.94.209.53","stmed.com.ua","RU"
"109.94.209.53","sudar.poltava.ua","RU"
"109.94.209.53","crazyshow.com.ua","RU"
"109.94.209.53","gr-gavroche.com.ua","RU"
"109.94.209.53","nvk2-kamin.volyn.ua","RU"
"109.94.209.53","marinita.com.ua","RU"
"109.94.209.53","investcredit.kh.ua","RU"
"109.94.209.53","dekupazh.com.ua","RU"
"109.94.209.53","avarmediaclub.kiev.ua","RU"
"109.94.209.53","mafia.ks.ua","RU"
"109.94.209.53","zamok-help.kiev.ua","RU"
"109.94.209.53","kahovka.org.ua","RU"
"109.94.209.53","petfoodshop.com.ua","RU"
"109.94.209.53","kpal.if.ua","RU"
"109.94.209.53","euroshop.org.ua","RU"
"109.94.209.53","shop.nbc.uz.ua","RU"
"109.94.209.53","limo-vip.com.ua","RU"
"109.94.209.53","ecomagic.com.ua","RU"
"109.94.209.53","grankor.com.ua","RU"
"109.94.209.53","nrzhu.org.ua","RU"
"109.94.209.53","design-mebel.kiev.ua","RU"
"109.94.209.53","italparts.od.ua","RU"
"109.94.209.53","limosvip.com.ua","RU"
"109.94.209.53","telezhka.com.ua","RU"
"109.94.209.53","nova.kahovka.org.ua","RU"
"109.94.209.53","sugarlady.od.ua","RU"
"109.94.209.53","tandemstroy.com.ua","RU"
"109.94.209.53","insuring.in.ua","RU"
"109.94.209.53","bazy.turystam.in.ua","RU"
"109.94.209.53","mega-limo.com.ua","RU"
"109.94.209.53","klimat-control.com.ua","RU"
"109.94.209.53","picnic.in.ua","RU"
"109.94.209.53","jrnl.knutd.edu.ua","RU"
"109.94.209.53","dnkstudio.com.ua","RU"
"109.94.209.53","irex.kiev.ua","RU"
"109.94.209.53","220pro.com.ua","RU"
"109.94.209.53","cometa.com.ua","RU"
"109.94.209.53","zhar.org.ua","RU"
"109.94.209.53","mozambik.com.ua","RU"
"109.94.209.53","apollinariya.in.ua","RU"
"109.94.209.53","ua-invest.com.ua","RU"
"109.94.209.53","oil.zp.ua","RU"
"109.94.209.53","komponent.in.ua","RU"
"109.94.209.53","vid.lviv.ua","RU"
"109.94.209.53","volkamaz.com.ua","RU"
"109.94.209.53","school-9.pp.ua","RU"
"109.94.209.53","storebrandsvip.biz.ua","RU"
"109.94.209.53","diversea.com.ua","RU"
"109.94.209.53","perfetto-furniture.com.ua","RU"
"109.94.209.53","planeta.kharkov.ua","RU"
"109.94.209.53","old.ocsssdm.ks.ua","RU"
"109.94.209.53","newirpen.com.ua","RU"
"109.94.209.53","prisma-group.com.ua","RU"
"109.94.209.53","zamok-otkroem.com.ua","RU"
"109.94.209.53","elena-smarty.com.ua","RU"
"109.94.209.53","tesori.com.ua","RU"
"109.94.209.53","store.blender3d.com.ua","RU"
"109.94.209.53","karate.lviv.ua","RU"
"109.94.209.53","otrabotannoe-maslo.com.ua","RU"
"109.94.209.53","defrem.com.ua","RU"
"109.94.209.53","kovka-vigo.com.ua","RU"
"109.94.209.53","otrabotka.kharkov.ua","RU"
"109.94.209.53","inmed.org.ua","RU"
"109.94.209.53","style-mix.com.ua","RU"
"109.94.209.53","gmall.com.ua","RU"
"109.94.209.53","nlo.biz.ua","RU"
"109.94.209.53","rvmebli.com.ua","RU"
"109.94.209.53","l-kapriz.com.ua","RU"
"109.94.209.53","7watt.com.ua","RU"
"109.94.209.53","azor.com.ua","RU"
"109.94.209.53","pharm-city.com.ua","RU"
"109.94.209.53","germes.biz.ua","RU"
"109.94.209.53","dndi-systema.lviv.ua","RU"
"109.94.209.53","getman-museum.kiev.ua","RU"
"109.94.209.53","promkotel.com.ua","RU"
"109.94.209.53","fpdo.org.ua","RU"
"109.94.209.53","stroy-master.com.ua","RU"
"109.94.209.53","asc.od.ua","RU"
"109.94.209.53","forum.biblio.co.ua","RU"
"109.94.209.53","art-creative.com.ua","RU"
"109.94.209.53","garmin.zp.ua","RU"
"109.94.209.53","beri-sadi.com.ua","RU"
"109.94.209.53","visa-uae.com.ua","RU"
"109.94.209.53","zahidreklama.com.ua","RU"
"109.94.209.53","mandrivki.in.ua","RU"
"109.94.209.53","beauty-store.com.ua","RU"
"109.94.209.55","megamaster.net.ua","RU"
"109.94.209.55","prolet.com.ua","RU"
"109.94.209.55","fold.pp.ua","RU"
"109.94.209.55","aroses.com.ua","RU"
"109.94.209.55","torba.te.ua","RU"
"109.94.209.55","school-sait73.com.ua","RU"
"109.94.209.55","pokrovsky-monastyr.kh.ua","RU"
"109.94.209.55","ocdnipro.com.ua","RU"
"109.94.209.55","headliner.in.ua","RU"
"109.94.209.55","kafele.com.ua","RU"
"109.94.209.55","avs.in.ua","RU"
"109.94.209.55","zolotko.com.ua","RU"
"109.94.209.55","kosigina.dp.ua","RU"
"109.94.209.55","voyagesport.com.ua","RU"
"109.94.209.55","bdepk.od.ua","RU"
"109.94.209.55","a25.com.ua","RU"
"109.94.209.55","pology-school.kiev.ua","RU"
"109.94.209.55","pressa.net.ua","RU"
"109.94.209.55","stomatologiyasofia.kiev.ua","RU"
"109.94.209.55","dom-u-moria.com.ua","RU"
"109.94.209.55","yablonka.com.ua","RU"
"109.94.209.55","povnatorba.com.ua","RU"
"109.94.209.55","skloauto.kiev.ua","RU"
"109.94.209.55","ycf.voyagesport.com.ua","RU"
"109.94.209.55","sun-trans.com.ua","RU"
"109.94.209.55","expressiysv.kiev.ua","RU"
"109.94.209.55","investitor.dp.ua","RU"
"109.94.209.55","elitexpress.com.ua","RU"
"109.94.209.55","extras.com.ua","RU"
"109.94.209.55","hypnocasa.com.ua","RU"
"109.94.209.55","trotuarochka.kh.ua","RU"
"109.94.209.55","demontag.od.ua","RU"
"109.94.209.55","ecosystem.net.ua","RU"
"109.94.209.55","rem-k.org.ua","RU"
"109.94.209.55","basov.co.ua","RU"
"109.94.209.55","remont-kvartir.dn.ua","RU"
"109.94.209.55","cisco-academy.com.ua","RU"
"109.94.209.55","garni-dveri.in.ua","RU"
"109.94.209.55","vsitvory.com.ua","RU"
"109.94.209.55","plasticbox.com.ua","RU"
"109.94.209.55","globalchip.com.ua","RU"
"109.94.209.55","kuzov-ok.kiev.ua","RU"
"109.94.209.55","domus.lg.ua","RU"
"109.94.209.55","prestige-vorota.in.ua","RU"
"109.94.209.55","baron-grooming.com.ua","RU"
"109.94.209.55","ivb.com.ua","RU"
"109.94.209.55","newservice.in.ua","RU"
"109.94.209.55","truewebservice.pp.ua","RU"
"109.94.209.55","lukaod.com.ua","RU"
"109.94.209.55","cotar.com.ua","RU"
"109.94.209.55","anticarapki.dn.ua","RU"
"109.94.209.55","wow-web.pp.ua","RU"
"109.94.209.55","pineapple.net.ua","RU"
"109.94.209.55","vikiclub.dp.ua","RU"
"109.94.209.55","ecosystem.dp.ua","RU"
"109.94.209.55","automatica.com.ua","RU"
"109.94.209.55","master.kh.ua","RU"
"109.94.209.55","pscompany.com.ua","RU"
"109.94.209.55","lapous.com.ua","RU"
"109.94.209.55","bff.kiev.ua","RU"
"109.94.209.55","lavbottle.com.ua","RU"
"109.94.209.55","onero.com.ua","RU"
"109.94.209.55","agrimotor.com.ua","RU"
"109.94.209.55","teho.com.ua","RU"
"109.94.209.55","minoxidil-ukraina.kiev.ua","RU"
"109.94.209.57","baku-express.com.ua","RU"
"109.94.209.57","tc-2.pto.org.ua","RU"
"109.94.209.57","pbcv.com.ua","RU"
"109.94.209.57","trayan.com.ua","RU"
"109.94.209.57","poster-maker.kiev.ua","RU"
"109.94.209.57","lebedinromashka.org.ua","RU"
"109.94.209.57","milkogroup.com.ua","RU"
"109.94.209.57","elit-parfumerka.in.ua","RU"
"109.94.209.57","save-energy.com.ua","RU"
"109.94.209.57","sansara.org.ua","RU"
"109.94.209.57","paintball24.kiev.ua","RU"
"109.94.209.57","vecherka.odessa.ua","RU"
"109.94.209.57","maxsales.com.ua","RU"
"109.94.209.57","forum-mariupol.com.ua","RU"
"109.94.209.57","turner4.pto.org.ua","RU"
"109.94.209.57","paintball.chernivtsi.ua","RU"
"109.94.209.57","ugoda.com.ua","RU"
"109.94.209.57","karyer-karpaty.if.ua","RU"
"109.94.209.57","aleo.com.ua","RU"
"109.94.209.57","transport-2.pto.org.ua","RU"
"109.94.209.57","minitraktor.motochas.com.ua","RU"
"109.94.209.57","megashop.biz.ua","RU"
"109.94.209.57","comexpert-2.pto.org.ua","RU"
"109.94.209.57","shtukatur.pp.ua","RU"
"109.94.209.57","lib.pto.org.ua","RU"
"109.94.209.57","electrostock.vn.ua","RU"
"109.94.209.57","berd-pivo.com.ua","RU"
"109.94.209.57","bplsp.com.ua","RU"
"109.94.209.57","evakuator-berdichev.com.ua","RU"
"109.94.209.57","mebel-sonata.com.ua","RU"
"109.94.209.57","elm327.com.ua","RU"
"109.94.209.57","migration-info.org.ua","RU"
"109.94.209.57","as.ks.ua","RU"
"109.94.209.57","rich-market.mk.ua","RU"
"109.94.209.57","plitnica.in.ua","RU"
"109.94.209.57","ithome.com.ua","RU"
"109.94.209.57","electrician.pto.org.ua","RU"
"109.94.209.57","onvi.com.ua","RU"
"109.94.209.57","universalist.org.ua","RU"
"109.94.209.57","leo.dp.ua","RU"
"109.94.209.57","chista-voda.ks.ua","RU"
"109.94.209.57","vocabular.pto.org.ua","RU"
"109.94.209.57","dubovka.com.ua","RU"
"109.94.209.57","dnz20rosynka.if.ua","RU"
"109.94.209.57","kidsunlim.com.ua","RU"
"109.94.209.57","strike-tour.com.ua","RU"
"109.94.209.57","vukraine.com.ua","RU"
"109.94.209.57","decorator.pto.org.ua","RU"
"109.94.209.57","zapovidnyk-stilske-gorodysche.lviv.ua","RU"
"109.94.209.57","aromastyle.kiev.ua","RU"
"109.94.209.57","greenfund.com.ua","RU"
"109.94.209.57","park.kiev.ua","RU"
"109.94.209.57","proftraining.com.ua","RU"
"109.94.209.57","kyivsumki.com.ua","RU"
"109.94.209.57","hitech.pp.ua","RU"
"109.94.209.57","bcpl.pto.org.ua","RU"
"109.94.209.57","online.repl.rv.ua","RU"
"109.94.209.57","luxray.com.ua","RU"
"109.94.209.57","pto.org.ua","RU"
"109.94.209.57","ivz.com.ua","RU"
"109.94.209.57","pfdtk.com.ua","RU"
"109.94.209.57","teplointeh.com.ua","RU"
"109.94.209.57","makong.kiev.ua","RU"
"109.94.209.57","msut.te.ua","RU"
"109.94.209.57","vector.ks.ua","RU"
"109.94.209.57","mmbud.com.ua","RU"
"109.94.209.57","danube.pto.org.ua","RU"
"109.94.209.57","techfood.pto.org.ua","RU"
"109.94.209.57","ideal-prodakshn.od.ua","RU"
"109.94.209.57","alexdim.com.ua","RU"
"109.94.209.57","fortsteel.com.ua","RU"
"109.94.209.57","e-gov.org.ua","RU"
"109.94.209.57","school24.te.ua","RU"
"109.94.209.57","c-hub.kh.ua","RU"
"109.94.209.57","lebedintv.com.ua","RU"
"109.94.209.57","viche1.co.ua","RU"
"109.94.209.57","vozhdenie.zp.ua","RU"
"109.94.209.57","5sec.com.ua","RU"
"109.94.209.57","glory-nails.com.ua","RU"
"109.94.209.57","ivanna.zp.ua","RU"
"109.94.209.57","lebedynles.com.ua","RU"
"109.94.209.57","dneprocard.com.ua","RU"
"109.94.209.57","77.zp.ua","RU"
"109.94.209.57","niss.od.ua","RU"
"109.94.209.57","4nailart.com.ua","RU"
"109.94.209.57","perevezennya.in.ua","RU"
"109.94.209.57","kandydat.com.ua","RU"
"109.94.209.57","kvest.kiev.ua","RU"
"109.94.209.57","transport.pto.org.ua","RU"
"109.94.209.57","synergia.poltava.ua","RU"
"109.94.209.57","tc-1.pto.org.ua","RU"
"109.94.209.57","comexpert.pto.org.ua","RU"
"109.94.209.57","azart.dp.ua","RU"
"109.94.209.57","happyisland.in.ua","RU"
"109.94.209.57","ria.in.ua","RU"
"109.94.209.65","e-dev.pp.ua","RU"
"109.94.209.65","vinyl.dp.ua","RU"
"109.94.209.65","film.zdsim.kiev.ua","RU"
"109.94.209.65","3dparts.com.ua","RU"
"109.94.209.65","teliha.com.ua","RU"
"109.94.209.66","eduard.com.ua","RU"
"109.94.209.66","burtex.com.ua","RU"
"109.94.209.66","impalacosm.com.ua","RU"
"109.94.209.66","vodobur.in.ua","RU"
"109.94.209.66","dobroplus.com.ua","RU"
"109.94.209.66","vk-geolog.com.ua","RU"
"109.94.209.66","mebel-mechty.kiev.ua","RU"
"109.94.209.67","kommerling.in.ua","RU"
"109.94.209.69","setbet.in.ua","RU"
"109.94.209.69","repa.com.ua","RU"
"109.94.209.69","info.cake.dn.ua","RU"
"109.94.209.69","kolodar.com.ua","RU"
"109.94.209.69","tech.cake.dn.ua","RU"
"109.94.209.69","bake.cake.dn.ua","RU"
"109.94.209.7","mnvk.pp.ua","RU"
"109.94.209.7","massag.sumy.ua","RU"
"109.94.209.7","bantikiopt.com.ua","RU"
"109.94.209.7","faynareklama.com.ua","RU"
"109.94.209.7","ixi.com.ua","RU"
"109.94.209.7","loboda.com.ua","RU"
"109.94.209.7","nrg.kiev.ua","RU"
"109.94.209.7","bigriver.com.ua","RU"
"109.94.209.7","ulen-color.com.ua","RU"
"109.94.209.7","bereginia.com.ua","RU"
"109.94.209.7","akhat.com.ua","RU"
"109.94.209.7","ekodacha.pp.ua","RU"
"109.94.209.7","teatrveselka.com.ua","RU"
"109.94.209.7","adverts.org.ua","RU"
"109.94.209.7","dostup.km.ua","RU"
"109.94.209.7","extranews.com.ua","RU"
"109.94.209.7","fcmaestro.com.ua","RU"
"109.94.209.7","footmania.com.ua","RU"
"109.94.209.7","inetcom.com.ua","RU"
"109.94.209.7","medeya.com.ua","RU"
"109.94.209.7","etaxi.com.ua","RU"
"109.94.209.7","manufactura-rozental.com.ua","RU"
"109.94.209.7","advokat24.lviv.ua","RU"
"109.94.209.7","raskrytka.com.ua","RU"
"109.94.209.7","kutysouvenir.com.ua","RU"
"109.94.209.7","7snov.com.ua","RU"
"109.94.209.7","mk-registration.com.ua","RU"
"109.94.209.7","carpathiansouvenir.com.ua","RU"
"109.94.209.7","silikon-mag.com.ua","RU"
"109.94.209.7","viko.ua","RU"
"109.94.209.7","astramebli.com.ua","RU"
"109.94.209.7","vidrodjena.org.ua","RU"
"109.94.209.7","rock-h-orchestra.com.ua","RU"
"109.94.209.7","shpargeit.com.ua","RU"
"109.94.209.7","mychurch.sumy.ua","RU"
"109.94.209.7","kvndgu.dp.ua","RU"
"109.94.209.7","fest.dn.ua","RU"
"109.94.209.7","pkhelp.net.ua","RU"
"109.94.209.7","palisandr.com.ua","RU"
"109.94.209.7","volodarka-nvo.org.ua","RU"
"109.94.209.7","minos.com.ua","RU"
"109.94.209.7","leader-mk.com.ua","RU"
"109.94.209.93","magazin-plus.com.ua","RU"
"109.94.209.93","diapason.com.ua","RU"
"109.94.209.93","all-kurort.kiev.ua","RU"
"109.94.209.93","radius.net.ua","RU"
"109.94.209.93","line.com.ua","RU"
"109.94.209.93","newspaper.com.ua","RU"
"109.94.209.93","nikhouse.com.ua","RU"
"109.94.209.93","stroimdom.kiev.ua","RU"
"109.94.209.93","dwc.com.ua","RU"
"109.94.209.95","montessorime.com.ua","RU"
"109.94.209.95","novostiodessa.pp.ua","RU"
"109.94.209.95","grimjim.com.ua","RU"
"109.94.209.95","rodos.nikolaev.ua","RU"
"109.94.209.95","metki.com.ua","RU"
"109.94.209.95","amkodor.ua","RU"
"109.94.209.95","juvanima.org.ua","RU"
"109.94.209.95","scaladdin.com.ua","RU"
"109.94.209.95","prosto.dp.ua","RU"
"109.94.209.95","westcamper.com.ua","RU"
"109.94.209.95","zverushka.net.ua","RU"
"109.94.209.95","dcv-practice.com.ua","RU"
"109.94.209.95","premium.mk.ua","RU"
"109.94.209.95","beseder.od.ua","RU"
"109.94.209.95","smartandyoung.com.ua","RU"
"109.94.209.95","krutikoff.com.ua","RU"
"109.94.209.95","fabrykavikon.com.ua","RU"
"109.94.209.95","iamlady.com.ua","RU"
"109.94.209.95","oknaprosto.com.ua","RU"
"109.94.209.95","transpromsnab.com.ua","RU"
"109.94.209.95","advokat-kharkov.in.ua","RU"
"109.94.209.95","kbcsecurities.com.ua","RU"
"109.94.209.95","avtovyhlop.com.ua","RU"
"109.94.209.95","104kabinet.pp.ua","RU"
"109.94.209.95","doskabrus.com.ua","RU"
"109.94.209.95","xn--o1aik.com.ua","RU"
"109.94.209.95","polonia.od.ua","RU"
"109.94.209.95","conflict.net.ua","RU"
"109.94.209.95","vbezpeci.com.ua","RU"
"109.94.209.95","borissevastyanov.in.ua","RU"
"109.94.209.95","taxi777.dn.ua","RU"
"109.94.209.95","kotelprom.com.ua","RU"
"109.94.209.95","sunbaby.com.ua","RU"
"109.94.209.95","baf.com.ua","RU"
"109.94.209.95","ukrtoday.com.ua","RU"
"109.94.209.95","instudio.com.ua","RU"
"109.94.209.95","carrental.com.ua","RU"
"109.94.209.95","vinyl-master.com.ua","RU"
"109.94.209.95","nr-school3.in.ua","RU"
"109.94.209.95","ubg.com.ua","RU"
"109.94.209.95","angelina-kirillova.in.ua","RU"
"109.94.209.95","ecovata.biz.ua","RU"
"109.94.209.95","polyanafest.com.ua","RU"
"109.94.209.95","posmishka.sumy.ua","RU"
"109.94.209.95","mfcprivat.com.ua","RU"
"109.94.209.95","autourist.in.ua","RU"
"109.94.209.95","karina-tour.com.ua","RU"
"109.95.210.183","likelook.in.ua","RU"
"109.95.210.183","billiards.in.ua","RU"
"109.95.210.8","sherlock.in.ua","RU"
"109.95.210.8","rybalka.lutsk.ua","RU"
